# portID	slaveID	chipID	channelID	tacID	branch	t0	a0	a1	a2
0	0	9	6	0	E	5.6334704e-02	1.4459319e+02	1.6403391e+02	-1.0000003e-02
0	0	9	6	1	T	6.3247733e-02	1.4242322e+02	1.7462080e+02	-1.0000003e-02
0	0	9	6	1	E	5.3267688e-02	1.4278439e+02	1.6399176e+02	-1.0000061e-02
0	0	9	6	2	T	6.2984519e-02	1.4170682e+02	1.7480904e+02	-1.0000002e-02
0	0	9	6	2	E	5.7952136e-02	1.4284119e+02	1.6458575e+02	-9.9999998e-03
0	0	9	6	3	T	6.3892417e-02	1.4247667e+02	1.7476489e+02	-1.0000101e-02
0	0	9	6	3	E	4.5432299e-02	1.4072775e+02	1.6497867e+02	-1.0000124e-02
0	0	9	7	0	T	3.9266638e-02	1.5186307e+02	1.6265900e+02	-1.0000066e-02
0	0	9	7	0	E	5.4747790e-02	1.4789252e+02	1.6480704e+02	-1.0000179e-02
0	0	9	7	1	T	5.8691077e-02	1.4594267e+02	1.6287668e+02	-1.0000396e-02
0	0	9	7	1	E	3.8443774e-02	1.4778253e+02	1.6537904e+02	-1.0000437e-02
0	0	9	7	2	T	6.7987494e-02	1.4865886e+02	1.6225856e+02	-1.0000002e-02
0	0	9	7	2	E	5.5930346e-02	1.4893355e+02	1.6786438e+02	-1.9674226e+00
0	0	9	7	3	T	6.3745551e-02	1.4634253e+02	1.6290050e+02	-1.0000001e-02
0	0	9	7	3	E	5.2031726e-02	1.4972197e+02	1.6488162e+02	-1.0000027e-02
0	0	9	8	0	T	7.8619055e-02	1.4977803e+02	1.7672955e+02	-1.0000001e-02
0	0	9	8	0	E	3.9260119e-02	1.4310518e+02	1.6719096e+02	-1.0000002e-02
0	0	9	8	1	T	7.8710608e-02	1.4104410e+02	1.7648277e+02	-1.0000002e-02
0	0	9	8	1	E	5.5899829e-02	1.4317590e+02	1.6700777e+02	-9.9999998e-03
0	0	9	8	2	T	7.7596717e-02	1.3696454e+02	1.7601350e+02	-1.0000004e-02
0	0	9	8	2	E	5.2603930e-02	1.4138072e+02	1.6730736e+02	-1.0000146e-02
0	0	9	8	3	T	8.0759101e-02	1.4067345e+02	1.7707773e+02	-1.0999362e-02
0	0	9	8	3	E	5.4793566e-02	1.4159224e+02	1.6790900e+02	-9.9999998e-03
0	0	9	9	0	T	8.7074332e-02	1.4610587e+02	1.5710440e+02	-1.0000001e-02
0	0	9	9	0	E	6.2300891e-02	1.3109468e+02	1.5926443e+02	-1.0000008e-02
0	0	9	9	1	T	8.6154990e-02	1.3257843e+02	1.5646329e+02	-1.0000082e-02
0	0	9	9	1	E	4.5111865e-02	1.3051680e+02	1.5999799e+02	-1.0000004e-02
0	0	9	9	2	T	7.2868399e-02	1.2977158e+02	1.5666740e+02	-1.0000003e-02
0	0	9	9	2	E	4.5066088e-02	1.2799464e+02	1.5966348e+02	-1.0000170e-02
0	0	9	9	3	T	8.7522559e-02	1.3187369e+02	1.5717123e+02	-1.0000024e-02
0	0	9	9	3	E	6.0462207e-02	1.3265700e+02	1.5864595e+02	-1.0000044e-02
0	0	9	10	0	T	7.9998069e-02	1.4842899e+02	1.7400275e+02	-1.0000004e-02
0	0	9	10	0	E	5.6067675e-02	1.4625787e+02	1.7202126e+02	-1.0000398e-02
0	0	9	10	1	T	8.0144934e-02	1.3904282e+02	1.7427245e+02	-1.1639900e-02
0	0	9	10	1	E	5.5884570e-02	1.4672453e+02	1.7184653e+02	-1.0000002e-02
0	0	9	10	2	T	8.0461554e-02	1.3950830e+02	1.7373795e+02	-1.0000008e-02
0	0	9	10	2	E	3.6017627e-02	1.4633873e+02	1.7264088e+02	-1.0000027e-02
0	0	9	10	3	T	8.0419593e-02	1.3771609e+02	1.7459665e+02	-9.9999998e-03
0	0	9	10	3	E	5.6143969e-02	1.4672800e+02	1.7277316e+02	-1.0000159e-02
0	0	9	11	0	T	8.0591254e-02	1.4325948e+02	1.6813776e+02	-1.0000001e-02
0	0	9	11	0	E	5.2298754e-02	1.3880476e+02	1.6441788e+02	-1.0000003e-02
0	0	9	11	1	T	8.0295615e-02	1.3489252e+02	1.6772267e+02	-1.0000007e-02
0	0	9	11	1	E	5.5564135e-02	1.3952119e+02	1.6396539e+02	-1.0000094e-02
0	0	9	11	2	T	7.4878745e-02	1.3247571e+02	1.6732315e+02	-1.0000001e-02
0	0	9	11	2	E	5.4938525e-02	1.3841980e+02	1.6445174e+02	-1.0000116e-02
0	0	9	11	3	T	8.1386618e-02	1.3375015e+02	1.6815102e+02	-1.0000019e-02
0	0	9	11	3	E	5.4846972e-02	1.3901392e+02	1.6465352e+02	-1.0000003e-02
0	0	9	12	0	T	8.4047370e-02	1.4608731e+02	1.6468623e+02	-1.0000121e-02
0	0	9	12	0	E	6.1980456e-02	1.4001949e+02	1.5826227e+02	-1.0000032e-02
0	0	9	12	1	T	9.1520362e-02	1.3935291e+02	1.6487846e+02	-1.0000027e-02
0	0	9	12	1	E	6.2308520e-02	1.3991202e+02	1.5843300e+02	-1.0000007e-02
0	0	9	12	2	T	8.2033210e-02	1.3483417e+02	1.6442078e+02	-9.9999998e-03
0	0	9	12	2	E	5.9401721e-02	1.3782716e+02	1.5857600e+02	-1.0000038e-02
0	0	9	12	3	T	9.4709449e-02	1.3814461e+02	1.6527063e+02	-1.0000035e-02
0	0	9	12	3	E	6.2491626e-02	1.3891765e+02	1.5971512e+02	-1.0000137e-02
0	0	9	13	0	T	8.6874060e-02	1.4371361e+02	1.6236911e+02	-9.9999998e-03
0	0	9	13	0	E	6.2094897e-02	1.3179616e+02	1.5657076e+02	-1.0000016e-02
0	0	9	13	1	T	7.4855857e-02	1.3071007e+02	1.6148958e+02	-1.0000052e-02
0	0	9	13	1	E	6.2209338e-02	1.3407246e+02	1.5635587e+02	-1.0000002e-02
0	0	9	13	2	T	8.4175162e-02	1.3214737e+02	1.6217647e+02	-1.0000012e-02
0	0	9	13	2	E	6.2438220e-02	1.3277528e+02	1.5636586e+02	-1.0000001e-02
0	0	9	13	3	T	8.6458258e-02	1.2975481e+02	1.6218616e+02	-1.0000073e-02
0	0	9	13	3	E	6.2461108e-02	1.3561482e+02	1.5712871e+02	-1.0000017e-02
0	0	9	14	0	T	6.9273047e-02	1.4242441e+02	1.6308546e+02	-1.0000001e-02
0	0	9	14	0	E	5.9050769e-02	1.4523187e+02	1.6898724e+02	-1.0000335e-02
0	0	9	14	1	T	8.5098319e-02	1.3309642e+02	1.6254990e+02	-9.9999998e-03
0	0	9	14	1	E	6.1942309e-02	1.4675284e+02	1.6796341e+02	-1.0000192e-02
0	0	9	14	2	T	8.6271338e-02	1.3304555e+02	1.6202277e+02	-1.0000003e-02
0	0	9	14	2	E	5.9996814e-02	1.4515506e+02	1.6824847e+02	-1.0000006e-02
0	0	9	14	3	T	8.6618476e-02	1.3544234e+02	1.6348473e+02	-1.0000007e-02
0	0	9	14	3	E	6.2163562e-02	1.4510556e+02	1.6892023e+02	-1.0000509e-02
0	0	9	15	0	T	8.1420951e-02	1.4754465e+02	1.7143379e+02	-1.0000031e-02
0	0	9	15	0	E	6.2926501e-02	1.4204636e+02	1.6432390e+02	-1.0000029e-02
0	0	9	15	1	T	9.2840247e-02	1.4135016e+02	1.7158316e+02	-1.0000001e-02
0	0	9	15	1	E	6.1072558e-02	1.3894760e+02	1.6358357e+02	-1.0000003e-02
0	0	9	15	2	T	9.3120627e-02	1.4090605e+02	1.7061906e+02	-1.0000002e-02
0	0	9	15	2	E	6.1858386e-02	1.3847289e+02	1.6377254e+02	-1.0000026e-02
0	0	9	15	3	T	9.2496924e-02	1.4041180e+02	1.7112067e+02	-9.9999998e-03
0	0	9	15	3	E	6.1255664e-02	1.3848926e+02	1.6407156e+02	-1.0000337e-02
0	0	9	16	0	T	7.3280387e-02	1.4824568e+02	1.7046933e+02	-9.9999998e-03
0	0	9	16	0	E	6.8717211e-02	1.3476302e+02	1.6814722e+02	-1.0000002e-02
0	0	9	16	1	T	6.3020758e-02	1.3180106e+02	1.7108321e+02	-1.0000184e-02
0	0	9	16	1	E	7.4752063e-02	1.3451620e+02	1.7401176e+02	-3.5260174e+00
0	0	9	16	2	T	9.1405921e-02	1.4129785e+02	1.7040570e+02	-1.0000007e-02
0	0	9	16	2	E	7.2997302e-02	1.3677850e+02	1.6728732e+02	-1.0000001e-02
0	0	9	16	3	T	6.6719107e-02	1.3344527e+02	1.7072958e+02	-1.0000007e-02
0	0	9	16	3	E	6.5543383e-02	1.3451112e+02	1.6719998e+02	-1.0000004e-02
0	0	9	17	0	T	8.0709510e-02	1.4058960e+02	1.6676048e+02	-1.0000003e-02
0	0	9	17	0	E	6.4460009e-02	1.3604568e+02	1.5796950e+02	-9.9999998e-03
0	0	9	17	1	T	9.3534522e-02	1.3282123e+02	1.6597595e+02	-9.9999998e-03
0	0	9	17	1	E	6.6710681e-02	1.3748764e+02	1.5776717e+02	-1.0000002e-02
0	0	9	17	2	T	8.8203482e-02	1.3046216e+02	1.6647046e+02	-1.0000039e-02
0	0	9	17	2	E	7.4561328e-02	1.3780002e+02	1.5811789e+02	-1.0000058e-02
0	0	9	17	3	T	8.1602149e-02	1.2988371e+02	1.6706905e+02	-1.0000010e-02
0	0	9	17	3	E	7.3851794e-02	1.3815906e+02	1.5852274e+02	-1.0000012e-02
0	0	9	18	0	T	1.0606008e-01	1.4119058e+02	1.5771249e+02	-1.0000146e-02
0	0	9	18	0	E	7.4820727e-02	1.3712891e+02	1.5323651e+02	-1.0000001e-02
0	0	9	18	1	T	1.0074621e-01	1.2788979e+02	1.5869908e+02	-1.0000135e-02
0	0	9	18	1	E	6.2453479e-02	1.3400826e+02	1.5441766e+02	-1.0000093e-02
0	0	9	18	2	T	1.0624509e-01	1.2959863e+02	1.5841144e+02	-1.0000008e-02
0	0	9	18	2	E	7.5064868e-02	1.3577908e+02	1.5304611e+02	-1.0000179e-02
0	0	9	18	3	T	9.5941596e-02	1.2856262e+02	1.5858565e+02	-1.0000238e-02
0	0	9	18	3	E	7.4225634e-02	1.3625403e+02	1.5320729e+02	-1.0000037e-02
0	0	9	19	0	T	1.0492521e-01	1.4465593e+02	1.6351707e+02	-9.9999998e-03
0	0	9	19	0	E	6.0897082e-02	1.4338042e+02	1.7326862e+02	-1.0000334e-02
0	0	9	19	1	T	1.0494810e-01	1.3165356e+02	1.6293478e+02	-1.0000007e-02
0	0	9	19	1	E	6.4063281e-02	1.4363695e+02	1.7250589e+02	-1.0000489e-02
0	0	9	19	2	T	9.9405341e-02	1.3213431e+02	1.6319736e+02	-1.0000014e-02
0	0	9	19	2	E	7.4111193e-02	1.4515285e+02	1.7250275e+02	-1.0000006e-02
0	0	9	19	3	T	1.0509878e-01	1.3168771e+02	1.6323164e+02	-1.0000008e-02
0	0	9	19	3	E	7.4210376e-02	1.4606081e+02	1.7333620e+02	-1.0000001e-02
0	0	9	20	0	T	9.9384360e-02	1.5062218e+02	1.7083292e+02	-9.9999998e-03
0	0	9	20	0	E	6.0515612e-02	1.3534006e+02	1.6221812e+02	-1.0000003e-02
0	0	9	20	1	T	9.7734503e-02	1.3994304e+02	1.7084044e+02	-1.0000003e-02
0	0	9	20	1	E	6.2567919e-02	1.3223135e+02	1.6159834e+02	-1.0000044e-02
0	0	9	20	2	T	9.9618964e-02	1.3806143e+02	1.7123898e+02	-1.0000002e-02
0	0	9	20	2	E	6.1804980e-02	1.3221657e+02	1.6290526e+02	-1.0000266e-02
0	0	9	20	3	T	9.8913245e-02	1.4012128e+02	1.7077666e+02	-9.9999998e-03
0	0	9	20	3	E	6.2300891e-02	1.3319775e+02	1.6200159e+02	-1.0000009e-02
0	0	9	21	0	T	8.5533194e-02	1.4168369e+02	1.6495718e+02	-1.0000001e-02
0	0	9	21	0	E	6.8579882e-02	1.3005719e+02	1.5524316e+02	-1.0000026e-02
0	0	9	21	1	T	8.5207038e-02	1.3206674e+02	1.6457367e+02	-1.0000037e-02
0	0	9	21	1	E	7.9123706e-02	1.3374333e+02	1.5584142e+02	-9.9999998e-03
0	0	9	21	2	T	8.6687140e-02	1.3205119e+02	1.6378999e+02	-1.0000001e-02
0	0	9	21	2	E	8.0107898e-02	1.3488806e+02	1.5537834e+02	-1.0000056e-02
0	0	9	21	3	T	8.4177069e-02	1.3008899e+02	1.6455783e+02	-1.0000020e-02
0	0	9	21	3	E	7.9253405e-02	1.3149269e+02	1.5605380e+02	-1.0000014e-02
0	0	9	22	0	T	1.0498624e-01	1.4097203e+02	1.5930054e+02	-1.0000019e-02
0	0	9	22	0	E	5.8776110e-02	1.3427158e+02	1.7049052e+02	-1.0000841e-02
0	0	9	22	1	T	8.6872153e-02	1.2988806e+02	1.5958788e+02	-1.0000003e-02
0	0	9	22	1	E	6.0393542e-02	1.3539990e+02	1.7078288e+02	-1.0000013e-02
0	0	9	22	2	T	9.7185187e-02	1.2868724e+02	1.5925813e+02	-1.0000358e-02
0	0	9	22	2	E	6.1461657e-02	1.3382887e+02	1.7034468e+02	-1.0000007e-02
0	0	9	22	3	T	1.0477643e-01	1.3133041e+02	1.5957478e+02	-1.0000004e-02
0	0	9	22	3	E	5.9775561e-02	1.3431514e+02	1.7072302e+02	-1.0000376e-02
0	0	9	23	0	T	9.1417365e-02	1.4536142e+02	1.6203816e+02	-1.0000004e-02
0	0	9	23	0	E	5.0360888e-02	1.3402979e+02	1.6149577e+02	-1.0000853e-02
0	0	9	23	1	T	8.1359915e-02	1.3360941e+02	1.6188269e+02	-1.0000001e-02
0	0	9	23	1	E	6.2903613e-02	1.3657053e+02	1.6093654e+02	-1.0000079e-02
0	0	9	23	2	T	9.2750601e-02	1.3562051e+02	1.6087665e+02	-1.0000022e-02
0	0	9	23	2	E	6.1576098e-02	1.3623633e+02	1.6110349e+02	-1.0000020e-02
0	0	9	23	3	T	8.1193976e-02	1.3389784e+02	1.6242575e+02	-9.9999998e-03
0	0	9	23	3	E	6.2712878e-02	1.3731694e+02	1.6093546e+02	-1.0000139e-02
0	0	9	24	0	T	8.6870246e-02	1.4509894e+02	1.6379709e+02	-1.0000001e-02
0	0	9	24	0	E	6.2682360e-02	1.2997699e+02	1.6107365e+02	-1.0000151e-02
0	0	9	24	1	T	8.6832099e-02	1.3358130e+02	1.6430212e+02	-9.9999998e-03
0	0	9	24	1	E	5.9737414e-02	1.3034488e+02	1.5976358e+02	-1.0000311e-02
0	0	9	24	2	T	8.5578971e-02	1.3293463e+02	1.6392055e+02	-1.0000007e-02
0	0	9	24	2	E	6.1995715e-02	1.2963722e+02	1.5963054e+02	-1.0000006e-02
0	0	9	24	3	T	8.5849814e-02	1.3241795e+02	1.6307945e+02	-1.0000002e-02
0	0	9	24	3	E	6.0942858e-02	1.2878809e+02	1.5998120e+02	-1.0000004e-02
0	0	9	25	0	T	9.3881659e-02	1.4327518e+02	1.5949951e+02	-1.0000001e-02
0	0	9	25	0	E	6.2613696e-02	1.3658723e+02	1.6098062e+02	-1.0000017e-02
0	0	9	25	1	T	8.3866172e-02	1.3239206e+02	1.5943750e+02	-1.0000003e-02
0	0	9	25	1	E	6.2918872e-02	1.3583815e+02	1.6152013e+02	-1.0000103e-02
0	0	9	25	2	T	9.3364768e-02	1.3313757e+02	1.5947491e+02	-1.0000044e-02
0	0	9	25	2	E	6.1484545e-02	1.3450642e+02	1.6133261e+02	-1.0000042e-02
0	0	9	25	3	T	9.1268592e-02	1.2857503e+02	1.5965916e+02	-1.0000068e-02
0	0	9	25	3	E	6.1804980e-02	1.3353294e+02	1.6117683e+02	-1.0000130e-02
0	0	9	26	0	T	8.6420111e-02	1.5949805e+02	1.7107343e+02	-1.0000011e-02
0	0	9	26	0	E	4.1526049e-02	1.5373436e+02	1.7077347e+02	-9.9999998e-03
0	0	9	26	1	T	5.9330039e-02	1.4683467e+02	1.7111394e+02	-1.0000001e-02
0	0	9	26	1	E	6.1835498e-02	1.5686623e+02	1.7087390e+02	-1.0000059e-02
0	0	9	26	2	T	8.7184958e-02	1.4877702e+02	1.7033374e+02	-1.0000009e-02
0	0	9	26	2	E	6.1827868e-02	1.5376700e+02	1.7164117e+02	-1.0000558e-02
0	0	9	26	3	T	8.6498313e-02	1.4789104e+02	1.7079739e+02	-1.0000031e-02
0	0	9	26	3	E	5.3183764e-02	1.5576030e+02	1.7190430e+02	-1.0000001e-02
0	0	9	27	0	T	8.0835395e-02	1.6951740e+02	1.7824442e+02	-1.0000007e-02
0	0	9	27	0	E	5.9828967e-02	1.4140538e+02	1.7207533e+02	-1.0000006e-02
0	0	9	27	1	T	8.0144934e-02	1.5910069e+02	1.7794481e+02	-1.0000003e-02
0	0	9	27	1	E	6.1331958e-02	1.4385411e+02	1.7251042e+02	-1.0000045e-02
0	0	9	27	2	T	8.0537848e-02	1.5887321e+02	1.7835063e+02	-1.0000209e-02
0	0	9	27	2	E	6.0660571e-02	1.4496935e+02	1.7190660e+02	-1.0000003e-02
0	0	9	27	3	T	8.0196433e-02	1.5948140e+02	1.7841837e+02	-1.0000001e-02
0	0	9	27	3	E	6.2003344e-02	1.4231325e+02	1.7213908e+02	-1.0001426e-02
0	0	9	28	0	T	8.6711936e-02	1.5251064e+02	1.7899016e+02	-1.0000067e-02
0	0	9	28	0	E	3.8390368e-02	1.3404730e+02	1.6209468e+02	-1.0000141e-02
0	0	9	28	1	T	8.6734824e-02	1.4014583e+02	1.7897664e+02	-1.0000098e-02
0	0	9	28	1	E	6.2377185e-02	1.3842775e+02	1.6215904e+02	-1.0000021e-02
0	0	9	28	2	T	6.5317206e-02	1.3542647e+02	1.7785512e+02	-1.0000001e-02
0	0	9	28	2	E	5.6533068e-02	1.3648778e+02	1.6208185e+02	-1.0000003e-02
0	0	9	28	3	T	7.4708991e-02	1.3758484e+02	1.7922093e+02	-1.0000001e-02
0	0	9	28	3	E	6.0904711e-02	1.3636264e+02	1.6219994e+02	-1.0000004e-02
0	0	9	29	0	T	8.6366706e-02	1.4496407e+02	1.6457364e+02	-1.0000005e-02
0	0	9	29	0	E	6.2751025e-02	1.3794191e+02	1.6196663e+02	-1.0000015e-02
0	0	9	29	1	T	8.7863974e-02	1.3689775e+02	1.6483159e+02	-1.0000003e-02
0	0	9	29	1	E	6.1980456e-02	1.3767928e+02	1.6288438e+02	-1.0000024e-02
0	0	9	29	2	T	8.6620383e-02	1.3531288e+02	1.6466957e+02	-1.0000395e-02
0	0	9	29	2	E	6.2476367e-02	1.3597356e+02	1.6316885e+02	-1.0000514e-02
0	0	9	29	3	T	8.7572150e-02	1.3593047e+02	1.6513766e+02	-1.0000005e-02
0	0	9	29	3	E	6.2049121e-02	1.3722510e+02	1.6256172e+02	-1.0000005e-02
0	0	9	30	0	T	9.3198828e-02	1.5286038e+02	1.6591406e+02	-1.0000001e-02
0	0	9	30	0	E	6.1888903e-02	1.3651079e+02	1.6708089e+02	-1.0000006e-02
0	0	9	30	1	T	9.3887381e-02	1.4523489e+02	1.6580553e+02	-1.0000002e-02
0	0	9	30	1	E	6.2110156e-02	1.3737825e+02	1.6822479e+02	-1.0000001e-02
0	0	9	30	2	T	9.3195014e-02	1.4583708e+02	1.6623537e+02	-9.9999998e-03
0	0	9	30	2	E	6.1804980e-02	1.3750339e+02	1.6859613e+02	-1.0000032e-02
0	0	9	30	3	T	9.3566947e-02	1.4311421e+02	1.6614595e+02	-1.0000429e-02
0	0	9	30	3	E	6.1782092e-02	1.3680035e+02	1.6717628e+02	-1.0000002e-02
0	0	9	31	0	T	9.8823600e-02	1.6479584e+02	1.6917390e+02	-1.0000007e-02
0	0	9	31	0	E	6.2323779e-02	1.4505600e+02	1.7102893e+02	-1.0000306e-02
0	0	9	31	1	T	9.8594718e-02	1.5384123e+02	1.6864223e+02	-1.0000002e-02
0	0	9	31	1	E	6.2361926e-02	1.4655145e+02	1.6995891e+02	-1.0000003e-02
0	0	9	31	2	T	8.7909751e-02	1.5413165e+02	1.6903922e+02	-1.0000001e-02
0	0	9	31	2	E	6.1011523e-02	1.4171892e+02	1.7098726e+02	-1.0000390e-02
0	0	9	31	3	T	9.8716788e-02	1.5061862e+02	1.6929280e+02	-1.0000006e-02
0	0	9	31	3	E	6.2468737e-02	1.4601425e+02	1.6998997e+02	-1.0000003e-02
0	0	9	32	0	T	9.2842154e-02	1.4574718e+02	1.6655705e+02	-1.0011480e-02
0	0	9	32	0	E	6.2689990e-02	1.4064877e+02	1.6733125e+02	-1.0000090e-02
0	0	9	32	1	T	8.0787711e-02	1.3606129e+02	1.6634691e+02	-4.8087075e-02
0	0	9	32	1	E	3.8611621e-02	1.3366959e+02	1.6723415e+02	-1.0000435e-02
0	0	9	32	2	T	8.1060462e-02	1.3388612e+02	1.6632570e+02	-1.0000407e-02
0	0	9	32	2	E	5.9111804e-02	1.3879401e+02	1.6701411e+02	-1.0000001e-02
0	0	9	32	3	T	8.9119010e-02	1.3277589e+02	1.6721437e+02	-1.0000004e-02
0	0	9	32	3	E	6.1331958e-02	1.3801401e+02	1.6822205e+02	-1.0000338e-02
0	0	9	33	0	T	7.2805457e-02	1.4271643e+02	1.6101195e+02	-1.0000003e-02
0	0	9	33	0	E	6.8419665e-02	1.3291727e+02	1.5755064e+02	-1.0000081e-02
0	0	9	33	1	T	7.5855307e-02	1.3122136e+02	1.6054333e+02	-1.0000009e-02
0	0	9	33	1	E	6.2613696e-02	1.3245123e+02	1.5789584e+02	-1.0000035e-02
0	0	9	33	2	T	8.5962348e-02	1.3353868e+02	1.6124475e+02	-9.9999998e-03
0	0	9	33	2	E	7.4141711e-02	1.3304796e+02	1.5789822e+02	-1.0000867e-02
0	0	9	33	3	T	8.3137564e-02	1.3243027e+02	1.6105338e+02	-1.0000002e-02
0	0	9	33	3	E	6.8572253e-02	1.3131682e+02	1.5716406e+02	-1.0000021e-02
0	0	9	34	0	T	-5.8469720e-02	1.5952203e+02	1.7076297e+02	-1.0000004e-02
0	0	9	34	0	E	-4.0604383e-02	1.3538948e+02	1.5835657e+02	-1.0000051e-02
0	0	9	34	1	T	-2.8833337e-02	1.5453307e+02	1.7067599e+02	-1.0000006e-02
0	0	9	34	1	E	-4.0886670e-02	1.3647069e+02	1.5871358e+02	-1.0000043e-02
0	0	9	34	2	T	-2.8898187e-02	1.5392683e+02	1.7059941e+02	-1.0000034e-02
0	0	9	34	2	E	-4.0619642e-02	1.3650726e+02	1.5812534e+02	-1.0000004e-02
0	0	9	34	3	T	-4.7376581e-02	1.4984831e+02	1.7117426e+02	-1.0000045e-02
0	0	9	34	3	E	-5.7823926e-02	1.3130235e+02	1.5858696e+02	-1.0000186e-02
0	0	9	35	0	T	-6.4557977e-02	1.5135625e+02	1.7303737e+02	-1.0000004e-02
0	0	9	35	0	E	-4.1794568e-02	1.4233864e+02	1.5833464e+02	-1.0000096e-02
0	0	9	35	1	T	-8.2910486e-02	1.4299588e+02	1.7130276e+02	-1.0000055e-02
0	0	9	35	1	E	-4.0795118e-02	1.4397028e+02	1.5772028e+02	-1.0000700e-02
0	0	9	35	2	T	-8.1104226e-02	1.3941029e+02	1.7093977e+02	-1.0000007e-02
0	0	9	35	2	E	-4.0703565e-02	1.4080298e+02	1.5871014e+02	-1.0000017e-02
0	0	9	35	3	T	-6.4632364e-02	1.4090707e+02	1.7202145e+02	-1.0000001e-02
0	0	9	35	3	E	-4.0215284e-02	1.4201195e+02	1.6245650e+02	-1.8559110e+00
0	0	9	36	0	T	-3.5036035e-02	1.5572658e+02	1.6337988e+02	-1.0000001e-02
0	0	9	36	0	E	-6.0257703e-02	1.3646257e+02	1.5963464e+02	-1.0000039e-02
0	0	9	36	1	T	-5.2608438e-02	1.4456128e+02	1.6193614e+02	-1.0000302e-02
0	0	9	36	1	E	-4.2916089e-02	1.3680089e+02	1.5935115e+02	-1.0000342e-02
0	0	9	36	2	T	-3.4162469e-02	1.4501149e+02	1.6209081e+02	-1.0000009e-02
0	0	9	36	2	E	-5.6298047e-02	1.3530701e+02	1.6000134e+02	-1.0000006e-02
0	0	9	36	3	T	-3.5175271e-02	1.4603218e+02	1.6329427e+02	-1.0000016e-02
0	0	9	36	3	E	-4.0680677e-02	1.3929736e+02	1.5985376e+02	-1.0000075e-02
0	0	9	37	0	T	-3.4376092e-02	1.6521581e+02	1.7080219e+02	-1.0000004e-02
0	0	9	37	0	E	-4.0550977e-02	1.3837080e+02	1.5565109e+02	-1.0000044e-02
0	0	9	37	1	T	-3.4492441e-02	1.5403128e+02	1.7102672e+02	-1.0000003e-02
0	0	9	37	1	E	-5.7671338e-02	1.3613960e+02	1.5551505e+02	-1.0000069e-02
0	0	9	37	2	T	-3.4599252e-02	1.5466277e+02	1.7028522e+02	-9.9999998e-03
0	0	9	37	2	E	-4.3328077e-02	1.3868561e+02	1.5543849e+02	-1.0000001e-02
0	0	9	37	3	T	-5.2455850e-02	1.5150253e+02	1.7006236e+02	-1.0000428e-02
0	0	9	37	3	E	-5.4627210e-02	1.3655917e+02	1.5509749e+02	-1.0000521e-02
0	0	9	38	0	T	-4.0965982e-02	1.5328127e+02	1.6446185e+02	-9.9999998e-03
0	0	9	38	0	E	-4.7310621e-02	1.3330867e+02	1.6720044e+02	-1.0000001e-02
0	0	9	38	1	T	-4.0140100e-02	1.4226775e+02	1.6455336e+02	-1.0000060e-02
0	0	9	38	1	E	-4.6807081e-02	1.3461736e+02	1.6654721e+02	-1.0000001e-02
0	0	9	38	2	T	-4.1395135e-02	1.3846152e+02	1.6530800e+02	-1.0000001e-02
0	0	9	38	2	E	-4.7829419e-02	1.3473096e+02	1.6616771e+02	-1.0000001e-02
0	0	9	38	3	T	-5.2745767e-02	1.3871886e+02	1.6530035e+02	-9.9999998e-03
0	0	9	38	3	E	-4.6578199e-02	1.3188623e+02	1.6563840e+02	-9.9999998e-03
0	0	9	39	0	T	-3.4414239e-02	1.5243622e+02	1.5747226e+02	-1.0000548e-02
0	0	9	39	0	E	-4.1077405e-02	1.4346722e+02	1.6527313e+02	-1.0000004e-02
0	0	9	39	1	T	-3.4053750e-02	1.4415996e+02	1.5716537e+02	-1.0000011e-02
0	0	9	39	1	E	-4.0573865e-02	1.4088216e+02	1.6561058e+02	-1.0000035e-02
0	0	9	39	2	T	-3.4656473e-02	1.4112814e+02	1.5797562e+02	-1.0000006e-02
0	0	9	39	2	E	-4.1146070e-02	1.4252655e+02	1.6553526e+02	-1.0000071e-02
0	0	9	39	3	T	-5.1429696e-02	1.3825224e+02	1.5725912e+02	-1.0000001e-02
0	0	9	39	3	E	-4.1725904e-02	1.3987541e+02	1.6467422e+02	-1.0000005e-02
0	0	9	40	0	T	-6.4540811e-02	1.4427457e+02	1.6211339e+02	-9.9999998e-03
0	0	9	40	0	E	-4.1054517e-02	1.4173482e+02	1.5174776e+02	-1.0000018e-02
0	0	9	40	1	T	-6.4863153e-02	1.3527103e+02	1.6167110e+02	-1.0000012e-02
0	0	9	40	1	E	-4.1046888e-02	1.4049876e+02	1.5177681e+02	-1.0000002e-02
0	0	9	40	2	T	-6.5103479e-02	1.3465923e+02	1.6202126e+02	-1.0000002e-02
0	0	9	40	2	E	-5.1300794e-02	1.3741393e+02	1.5179721e+02	-1.0000180e-02
0	0	9	40	3	T	-6.5336175e-02	1.3407268e+02	1.6252785e+02	-9.9999998e-03
0	0	9	40	3	E	-4.0665418e-02	1.4162347e+02	1.5224878e+02	-1.0000272e-02
0	0	9	41	0	T	-3.4574457e-02	1.5597438e+02	1.6800761e+02	-1.0000056e-02
0	0	9	41	0	E	-3.8841993e-02	1.4372595e+02	1.6511433e+02	-1.0000002e-02
0	0	9	41	1	T	-3.4990259e-02	1.4665001e+02	1.6895306e+02	-1.0000012e-02
0	0	9	41	1	E	-3.8567334e-02	1.4438255e+02	1.6492300e+02	-1.0000525e-02
